raion_id,raion_name,oblast_name,week_start,acled_event_count,fatalities_sum,events_with_fatalities,violence_against_civilians_count,explosions_remote_count,battles_count,strategic_developments_count,protests_riots_count,civilian_targeting_count,air_drone_strike_count,precise_geo_event_count,any_event,high_intensity_week
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-04-24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-02-19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-04-29,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-05-20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-10-28,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0104,Bilohirskyi,Autonomous Republic of Crimea,2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-10-10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-10-17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-11-14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2022-12-26,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-01-02,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-02-06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-03-20,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-05-15,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-05-22,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-05-29,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-06-26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-07-10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-07-24,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,5.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-08-28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-09-04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-09-18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-09-25,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-10-02,2.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1,1
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
UA0106,Dzhankoiskyi,Autonomous Republic of Crimea,2023-10-23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0
